week,year,month,week_number,sku,price,avg_price,price_difference,price_lag_1,price_lag_2,price_lag_difference_1,price_lag_difference_2,feat_main_page,vendor,weekly_sales,functionality_bluetooth tracker,functionality_digital pencils,functionality_fitness trackers,functionality_flash drives,functionality_headphones,functionality_mobile phone accessories,functionality_portable smartphone chargers,functionality_selfie sticks,functionality_smartphone stands,functionality_streaming sticks,functionality_vr headset,color_blue,color_gold,color_green,color_grey,color_none,color_pink,color_purple,color_red,color_white
2017-01-16,1,1,3,7,-0.841621449164225,-0.7251071964182834,-0.4371448980682291,-0.8453097759870809,-0.8629016216432972,0.015213688323283407,0.09373698162564806,0,3,45.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-16,1,1,3,23,-0.7188318483304709,-0.7251071964182834,-0.14457902849325527,-0.7637770604508388,-0.7636143829346591,0.22488064171700997,0.20269179501842208,0,4,62.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-16,1,1,3,20,-0.6940377943159628,-0.7810036087894467,0.035381131390911355,-0.6905157798240703,-0.7113703835189232,-0.020729217972783872,0.0763042114828041,0,5,75.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-01-16,1,1,3,12,0.1499045775683399,0.58221474611366,-0.9019549045935239,-0.3171195753392507,1.048377723497988,2.3682759538391633,-4.140247066817554,1,6,16.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-01-16,1,1,3,15,-0.6815227003848302,-0.48473302704289534,-0.5755291389243838,-0.7080039564898151,-0.8777947074495931,0.13142908534723477,0.9010921488661041,1,6,81.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-16,1,1,3,18,1.3423805087422989,0.7159350198579728,1.6501196807758634,0.9890581602225204,1.4476542620191546,1.7967837437316914,-0.47827578868641485,0,6,9.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-16,1,1,3,42,-0.2704136714395109,-0.43764081768010493,0.3021599451539884,-0.009894850130221844,-0.00950416512381169,-1.3218624258904241,-1.2039148458822915,1,10,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-16,1,1,3,31,-0.04372517759258007,-0.48473302704289534,0.9441255028487019,-0.020293225444989085,0.21247373284621518,-0.11897316184870084,-1.181034335069809,1,6,65.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-16,1,1,3,28,-0.7363057530645052,-0.43764081768010493,-0.8079024792141338,-0.7091855900483113,-0.708533605270105,-0.14053890562634208,-0.13179948209739445,1,10,84.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-16,1,1,3,44,0.2254674088506502,-0.43764081768010493,1.4836759568990754,-0.3263363170955215,-0.061984562726949,2.7983927325154365,1.326015921097923,1,6,10.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-16,1,1,3,29,0.628547886972224,-0.48473302704289534,2.5459236387716837,0.448815297278028,0.5309020912760618,0.913786345724969,0.4532878658218034,0,6,25.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-01-16,1,1,3,1,-0.5018248422415861,-0.48473302704289534,-0.14737024133485466,-0.7680309412614251,-0.8014380929189021,1.3474974150308487,1.3783142315264547,0,6,11.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-16,1,1,3,4,-0.7355973515212335,-0.48473302704289534,-0.7043706468718244,-0.7117851838770031,-0.7030964469598701,-0.1237655493548439,-0.1535904447759494,1,6,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-16,1,1,3,5,-0.6836479050146451,-0.48473302704289534,-0.58059277897472,-0.8741416348143898,-0.854627685084244,0.9629083176629275,0.7845104985358358,0,10,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-23,1,1,4,12,-0.00429082501712453,0.3932763243105337,-0.8607425008505107,0.15080731382527007,-0.3168218087457872,-0.7863131220790199,1.440418475160336,1,6,26.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,15,-0.5176458100413198,-0.49189914712505445,-0.16956842094945912,-0.6812990380677995,-0.7078244107079005,0.8275233706144067,0.8738534455179107,1,6,72.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-23,1,1,4,42,-0.010666438906569363,-0.4608814359443565,0.9713106006946982,-0.26985423299940003,-0.00950416512381169,1.3139507024878525,-0.00541189856177648,0,10,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,20,-0.7367780207600195,-0.8031168836304322,-0.018631029146006946,-0.6938243537878598,-0.6903309448401881,-0.22081139635422595,-0.21787378467768592,0,5,114.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-01-23,1,1,4,9,2.262357979604426,2.0729096265706835,0.9074524733932371,2.309415498486246,2.3324926774630423,-0.22919807448997442,-0.31157492419547195,1,9,73.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,23,-0.7072612897903671,-0.7010241676838991,-0.16909347635599362,-0.7186386585162814,-0.7636143829346591,0.05475088524895756,0.2560796535808814,0,4,63.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-23,1,1,4,35,-0.7072612897903671,-0.5173613414499794,-0.5662918319234679,-0.6690100490594383,-0.6754378590338923,-0.19684945882351443,-0.15032180037416604,1,8,47.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-23,1,1,4,32,0.7449618739165331,0.3932763243105337,0.9244719302290895,0.7706922786124104,0.7233302158208987,-0.12735983998445077,0.10354291483099762,1,10,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,6,-0.32236311794609923,-0.7010241676838991,0.7479879994270975,-0.36911145191308636,-0.36882940997412145,0.23566351360583015,0.21249772822377172,0,3,10.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,17,-0.4002872877059817,-0.49189914712505445,0.11005703516354469,-0.22258889065954948,-0.37403017009695483,-0.9025285191029715,-0.12308309702597271,1,6,21.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,27,-0.6869537788832463,-0.5173613414499794,-0.5179059381091452,-0.6597933073031674,-0.6886761575283774,-0.1405389056263419,0.004394034643573174,0,8,29.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,34,-0.618947230729167,-0.5173613414499794,-0.3558694564983904,-0.3071938534478821,-0.6877305647787713,-1.5830475449751804,0.31382570467905163,1,8,109.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-01-23,1,1,4,29,0.5579438664928151,-0.49189914712505445,2.3931960711928597,0.6298415584396558,0.44934471662253767,-0.3621868277854255,0.503407079982478,0,6,31.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-01-23,1,1,4,21,-0.343615164244249,-0.7010241676838991,0.6973515989237367,-0.3194828424562432,-0.34282560935995426,-0.1237655493548439,-0.00541189856177648,0,8,15.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-23,1,1,4,10,3.3660475840216706,3.708511496279812,-6.434896144129313e-05,3.369577127169095,3.323710277237614,-0.003955861701285893,0.21249772822377172,1,9,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2017-01-23,1,1,4,7,-0.8196610013228037,-0.7010241676838991,-0.43690377235154665,-0.8415285485998928,-0.8451717575881833,0.10746714781652303,0.11334884803634727,0,3,119.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,22,-0.7126923682887832,-0.7851661075830441,-6.434896144129313e-05,-0.686498225725183,-0.6912765375897941,-0.13574651812019967,-0.10238168248134549,0,2,112.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-23,1,1,4,14,-0.4451527187798534,-0.4608814359443565,-0.06392247626290183,-0.43102905037829053,-0.40688951814576607,-0.07344548054034977,-0.1786500518562873,1,10,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,11,-0.3176404409909549,0.3932763243105337,-1.6073480949389536,-0.26985423299940003,-0.32154977249381755,-0.2435752370084024,0.016379064116778263,0,10,19.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,41,-0.7646418147953714,-0.4608814359443565,-0.8251563638300935,-0.7715758419369141,-0.7650327720590682,0.0319870445947816,-0.002143254159993133,0,5,117.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,31,0.12392985431504569,-0.49189914712505445,1.3590882475797794,-0.04298058976811722,-0.019905685369478666,0.8466929206389754,0.6635706556698566,0,6,58.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,4,-0.7592107362969555,-0.49189914712505445,-0.7451355066709944,-0.7354178550469284,-0.7116067817063247,-0.1237655493548439,-0.2233215253473247,1,6,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-23,1,1,4,36,0.14518190061319558,-0.5173613414499794,1.4647904549335626,0.09645217013444198,0.6453188139783973,0.2476444823711861,-2.3043584611493095,1,8,35.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-23,1,1,4,24,-0.7211931868080431,-0.8031168836304322,0.018502331223124363,-0.7236015194619657,-0.7416293515063177,0.009223203940605634,0.09046833722386481,0,5,38.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-01-23,1,1,4,28,-0.7781014441175329,-0.4608814359443565,-0.8572260841488888,-0.7361268351820262,-0.709006401644908,-0.21601900884808353,-0.32247040553474915,1,10,56.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,44,-0.07560324703980474,-0.4608814359443565,0.8165882658233178,0.22643186156903108,-0.32604133805444635,-1.5315293792841507,1.15386731593734,0,6,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,18,1.3551317365211886,0.7051385386120798,1.7038505279766516,1.3442572079064974,0.9897509730224114,0.060741369631634484,1.6910145459637156,0,6,8.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,5,-0.6600345202389233,-0.49189914712505445,-0.508832304321977,-0.6834259784730926,-0.8740123364511686,0.11585382595227192,0.9828082589106846,0,10,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-23,1,1,4,30,-0.6723134803222987,-0.49189914712505445,-0.5380888912794743,-0.700441501715439,-0.6442332982968917,0.13981576348298388,-0.13288903023132217,1,6,472.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-01-23,1,1,4,16,-0.48010052824792193,-0.5173613414499794,-0.025044973209766133,-0.4199216949284257,-0.5711862583898222,-0.30707437146478783,0.41733277740218694,1,8,66.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,2,0.5088280261593136,1.1069497502815162,-1.181580360706528,0.48639124443820914,0.48693202841937916,0.11585382595227213,0.10354291483099762,0,1,8.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,26,-0.0751309793442904,0.7051385386120798,-1.7039792258995345,-0.04203528292132023,-0.11399216395528336,-0.1680951337866609,0.1787217360720115,0,6,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,25,-0.8550810784863867,-0.7010241676838991,-0.5212977731904814,-0.9552016969272336,-0.8338246445929104,0.5040372139498002,-0.1023816824813453,0,8,645.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-23,1,1,4,37,-0.6293371200304847,-0.7010241676838991,0.016573325489662824,-0.6011842828017527,-0.6595991804779905,-0.1453312931324843,0.13622935884882992,0,7,4.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2017-01-23,1,1,4,1,-0.5632196426584632,-0.49189914712505445,-0.2781553686955552,-0.5014544104646679,-0.7678695503078863,-0.31546104960053695,0.9403158816875028,0,6,19.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,33,-0.7769207748787469,-0.7010241676838991,-0.3350683446725654,-0.800407700764223,-0.7766162832417427,0.11585382595227213,-0.00541189856177648,0,8,23.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-23,1,1,4,13,-0.43594349871732185,-0.4608814359443565,-0.041980036044778755,-0.398652290875493,-0.4633886849347293,-0.19085897444083624,0.12424432937562484,0,10,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,3,1.5005901867396356,1.1069497502815162,1.1814516627836456,1.5262287759149222,1.5034442342459131,-0.1237655493548439,-0.00541189856177648,0,1,8.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-01-23,1,1,4,39,-0.5537742887481745,-0.49189914712505445,-0.2556503018051727,-0.5298136158685783,-0.6950589085882184,-0.1237655493548439,0.648316981794868,1,10,9.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017-01-23,1,1,4,19,1.0047091064494746,0.3932763243105337,1.543361269714611,1.4669107712784097,1.358059348993979,-2.3390466740691327,-1.6233908774444727,1,6,32.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,43,1.5005901867396356,2.0729096265706835,-0.9075811713161204,2.0461475416532786,2.5672360775527516,-2.759578677733122,-4.908378501236613,1,9,9.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017-01-23,1,1,4,8,1.4573776926000646,1.6056691369893896,-6.434896144129313e-05,1.5500977737965465,1.4100669502223133,-0.46402506229094914,0.22557230583090357,1,10,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,40,-0.8895566202589406,-0.49189914712505445,-1.0557054297582742,-0.8379836479244043,-0.841862182964562,-0.26514098078604237,-0.22441107348125242,0,5,133.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-23,1,1,4,38,-0.5773876735238964,-0.49189914712505445,-0.3119129690311292,-0.5298136158685783,-0.5643307109551781,-0.24357523700840195,-0.06315794965994688,0,10,4.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,15,-0.5828187520223124,-0.4619811870460739,-0.3895554498029493,-0.5172883001485179,-0.6811114155315288,-0.33463059962510583,0.4500192214200195,1,6,35.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-30,1,1,5,8,1.5945714581470094,1.7568198744318906,-6.434896144129313e-05,1.4593483165040335,1.550960269913619,0.6921384235658865,0.20922908382198838,1,10,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,5,-0.6600345202389233,-0.4619811870460739,-0.5735343716318273,-0.6597933073031674,-0.6832389992181424,-0.003955861701285893,0.10354291483099742,0,10,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-30,1,1,5,44,0.20185402407492825,-0.39740332934199796,1.3403936976969728,-0.07488469584751639,0.22689402227770786,1.403807968228021,-0.11436671195455059,0,6,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,33,-0.8005341596544688,-0.7175626673548884,-0.3555640305905922,-0.7767750295942977,-0.8002561019818946,-0.1237655493548439,-0.00541189856177648,0,8,6.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-30,1,1,5,42,-0.010666438906569363,-0.39740332934199796,0.834029692663364,-0.009894850130221844,-0.2695421712654832,-0.003955861701285893,1.1930910487587387,0,10,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,41,-0.7589746024491981,-0.39740332934199796,-0.948934231727198,-0.7644860405859364,-0.7714155231189093,0.024798463335568056,0.053423700670321636,0,5,85.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,16,-0.4024124923357967,-0.48551822567896036,0.09119369727906017,-0.4797123529883367,-0.4196550202654481,0.39021801067891987,0.07739375961673162,1,8,41.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,14,-0.31008415786272386,-0.39740332934199796,0.12061907223823522,-0.4447359996568473,-0.4307657350733195,0.6813555516770659,0.5546158422770822,0,10,49.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,10,3.3660475840216706,3.708511496279812,-6.434896144129313e-05,3.369577127169095,3.370989914717918,-0.003955861701285893,-0.00541189856177648,1,9,10.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2017-01-30,1,1,5,9,2.2503151533688084,2.066275644118388,0.8931054932506184,2.2649860766867866,2.310507646034701,-0.0650588024045994,-0.2658139025705051,1,9,39.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,25,-0.9573270345652627,-0.7175626673548884,-0.7291481409709435,-0.8549991711667504,-0.9550969147298899,-0.5227318092411921,-0.015217831767126183,1,8,1318.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-30,1,1,5,43,1.5005901867396356,2.066275644118388,-0.8932341911735019,1.5025961047449967,2.0471600652694084,-0.003955861701285893,-2.5113726065955824,1,9,12.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017-01-30,1,1,5,39,-0.5674700519180932,-0.4619811870460739,-0.3529847161060777,-0.5534462870385036,-0.5295801774071548,-0.07344548054034934,-0.17756050372235938,1,10,12.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017-01-30,1,1,5,34,-0.6739664172565992,-0.48551822567896036,-0.5558269758194397,-0.6186724594674974,-0.3068930848749233,-0.2831124339340761,-1.6953010542837028,1,8,106.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-01-30,1,1,5,1,-0.559677634942105,-0.4619811870460739,-0.3344180359215121,-0.5628993555064737,-0.5012123949189723,0.01401559144674764,-0.2723511913740734,0,6,17.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,30,-0.5681784534613649,-0.4619811870460739,-0.3546725961228564,-0.6720822963115286,-0.7002596687110518,0.5244048608509048,0.6058246045716862,1,6,362.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-01-30,1,1,5,32,1.5242035715153575,0.7440969257584042,2.02243788114363,0.7463506273073873,0.7713190478634072,3.949763830866129,3.4778734856052114,0,10,6.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,17,-0.12094094580919094,-0.4619811870460739,0.71094232113676,-0.39983392443398924,-0.22226253378517927,1.4133927432403057,0.46636244342893524,0,6,8.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,23,-0.6890789835130613,-0.7175626673548884,-0.09000424128407741,-0.7070586496430179,-0.7184623291409689,0.08829759779195373,0.13187116631311888,0,4,69.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-30,1,1,5,26,-0.12330228428676317,0.7239998612705673,-1.859545500779304,-0.07441204242411799,-0.04165431861041834,-0.24836762451454417,-0.3769478122311366,0,6,56.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,24,-0.7511821854732099,-0.8072793824240295,-0.04394922939768734,-0.7210019256332739,-0.7234266910764008,-0.1561141650213045,-0.13179948209739425,0,5,42.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-01-30,1,1,5,22,-0.665229464889582,-0.7328747164884782,-6.434896144129313e-05,-0.7124941640121009,-0.6863121756543622,0.23686161048236573,0.09373698162564796,0,2,79.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-30,1,1,5,6,-0.32236311794609923,-0.7175626673548884,0.7837549807350273,-0.3218461095732358,-0.36882940997412145,-0.003955861701285893,0.21249772822377172,0,3,17.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,35,-0.6494084970898483,-0.48551822567896036,-0.4973138019044449,-0.7070586496430179,-0.6688187097866497,0.2895778730499314,0.08611014468815374,1,8,30.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-30,1,1,5,20,-0.7143453052230838,-0.8072793824240295,0.043820531474804754,-0.7365994886054246,-0.6936405194638092,0.10986334156959414,-0.09911303807956234,0,5,102.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-01-30,1,1,5,3,1.5478169562910795,1.1069497502815162,1.2939769972355586,1.5025961047449967,1.527084052986065,0.23566351360583015,0.10354291483099762,0,1,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-01-30,1,1,5,12,0.407054337775952,0.7440969257584042,-0.6393489053163725,-0.0035140289143421096,0.15124660230922152,2.083128897223695,1.1811060192855336,1,6,13.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,36,0.20822963796437308,-0.48551822567896036,1.5461462717422958,0.14608077959128513,0.0968750192068721,0.3159360043337134,0.5143025613217556,1,8,33.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-30,1,1,5,40,-0.8902650218022122,-0.4619811870460739,-1.1220953770849034,-0.8895028710748412,-0.8378434137787363,-0.007550152330892557,-0.24620203615980715,0,5,132.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,27,-0.6860092434922174,-0.48551822567896036,-0.5845209361046775,-0.6867345524368822,-0.6595991804779905,0.0008365258048565388,-0.12526219329382776,0,8,49.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,19,1.0406014513085722,0.7440969257584042,0.8701784563560412,1.0063100101765656,1.467748107948284,0.17815486353212354,-1.963329895229927,1,6,22.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,37,-0.5821103504790408,-0.7175626673548884,0.1648656412495056,-0.6290708347822646,-0.6009724300024136,0.23566351360583015,0.08393104842029832,0,7,5.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2017-01-30,1,1,5,31,-0.048211720699967354,-0.4619811870460739,0.884231336192706,0.12481137553835221,-0.04259991136002439,-0.8773684846957238,-0.026113313106404086,0,6,60.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,2,0.46160125660786977,1.1069497502815162,-1.2941056951584406,0.5100239156081344,0.48693202841937916,-0.2435752370084011,-0.11436671195454981,0,1,2.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,38,-0.5537742887481745,-0.4619811870460739,-0.32035236911502296,-0.5770789582084289,-0.5295801774071548,0.11585382595227213,-0.11436671195455059,0,10,7.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,18,1.437542449388458,0.7239998612705673,1.8594168028564215,1.357018850338257,1.3450574486868954,0.414179948209631,0.43367599941110174,0,6,9.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,28,-0.7587384686014409,-0.39740332934199796,-0.9483716050549386,-0.7779566631527939,-0.7359557950086814,0.09428808217463172,-0.1089189712849118,1,10,79.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,13,-0.5277995654948803,-0.39740332934199796,-0.39812271958508383,-0.4355192579005764,-0.3983791833993114,-0.47001554667362666,-0.5992156315523952,1,10,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,29,0.6304369577542818,-0.4619811870460739,2.5012203922666965,0.559179871641579,0.6304257281721017,0.3638598793951381,0.0033044865096452623,0,6,7.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-01-30,1,1,5,7,-0.8642902985489183,-0.7175626673548884,-0.5074732321006749,-0.8195501644118625,-0.8413893865897589,-0.2303961713665106,-0.11000851941883971,0,3,63.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-30,1,1,5,21,-0.343615164244249,-0.7175626673548884,0.7331185802316664,-0.3431155136261685,-0.3191857906198023,-0.003955861701285893,-0.11436671195455059,0,8,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-30,1,1,5,4,-0.6919125896861479,-0.4619811870460739,-0.6494889723868685,-0.7590505262168536,-0.7352466004464767,0.33750174811135464,0.19615450621485575,1,6,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-30,1,1,5,11,-0.2704136714395109,0.7440969257584042,-2.253524828029065,-0.3171195753392507,-0.2695421712654832,0.2356635136058306,-0.00541189856177648,0,10,11.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-02-06,1,2,6,4,-0.7592107362969555,-0.507035506374499,-0.7124008639213472,-0.6916974133825665,-0.7588864191866287,-0.34541347151392643,-0.00541189856177648,1,6,11.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-02-06,1,2,6,42,-0.057893208458013275,-0.36735529117571764,0.6565209775654711,-0.009894850130221844,-0.00950416512381169,-0.24357523700840195,-0.2233215253473247,0,10,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-02-06,1,2,6,6,-0.3695898874975432,-0.6873473859335081,0.6058845770621103,-0.3218461095732358,-0.32154977249381755,-0.24357523700840195,-0.2233215253473247,0,3,9.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
